
   # PLAYER                       :  RATING  ERROR      POINTS    PLAYED   (%)  CFS(%)        W        D        L  D(%)
4939 weights_run2_58350.pb.gz     :    2292      4     10506.0     22000  47.8      51     7365     6282     8353  28.6
4940 weights_run2_57394.pb.gz     :    2292      5      8659.0     18000  48.1      50     6220     4878     6902  27.1
4941 weights_run2_57379.pb.gz     :    2292      5      9889.0     20000  49.4      51     7033     5712     7255  28.6
4942 weights_run2_58379.pb.gz     :    2292      4     10182.5     22000  46.3      51     6843     6679     8478  30.4
4943 weights_run2_58381.pb.gz     :    2292      5     10220.0     22000  46.5      50     6935     6570     8495  29.9
4944 weights_run2_700406.pb.gz    :    2292      4     12933.0     26000  49.7      54     8855     8156     8989  31.4
4945 weights_run3_714178.pb.gz    :    2292      5     11668.5     24000  48.6      51     7773     7791     8436  32.5
4946 weights_run2_58355.pb.gz     :    2292      4     10404.5     22000  47.3      50     7159     6491     8350  29.5
4947 weights_run2_700394.pb.gz    :    2292      4     13082.5     26000  50.3      51     9121     7923     8956  30.5
4948 weights_run2_58341.pb.gz     :    2292      4     10434.5     22000  47.4      51     7040     6789     8171  30.9
4949 weights_run2_58387.pb.gz     :    2291      5     10088.0     22000  45.9      51     6894     6388     8718  29.0
4950 weights_run2_58392.pb.gz     :    2291      4     10175.5     22000  46.3      51     6900     6551     8549  29.8
4951 weights_run2_58336.pb.gz     :    2291      4     10471.5     22000  47.6      53     7279     6385     8336  29.0
4952 weights_run2_700408.pb.gz    :    2291      4     12959.5     26000  49.8      50     8953     8013     9034  30.8
4953 weights_run2_58328.pb.gz     :    2291      4     10471.0     22000  47.6      52     7055     6832     8113  31.1
4954 weights_run3_714194.pb.gz    :    2291      4     11318.5     24000  47.2      50     7584     7469     8947  31.1
4955 weights_run2_58311.pb.gz     :    2291      4     11344.5     24000  47.3      52     7834     7021     9145  29.3
4956 weights_run2_590470.pb.gz    :    2291      4     12852.5     26000  49.4      51     9189     7327     9484  28.2
4957 weights_run2_57383.pb.gz     :    2291      5      9737.5     20000  48.7      51     6819     5837     7344  29.2
4958 weights_run2_58358.pb.gz     :    2291      5     10310.5     22000  46.9      50     6909     6803     8288  30.9
4959 weights_run3_714198.pb.gz    :    2291      4     11411.0     24000  47.5      52     7670     7482     8848  31.2
4960 weights_run2_57324.pb.gz     :    2290      4     11506.0     22000  52.3      51     8692     5628     7680  25.6
4961 weights_run2_58374.pb.gz     :    2290      4     10255.5     22000  46.6      51     6871     6769     8360  30.8
4962 weights_run2_590479.pb.gz    :    2290      4     12615.5     26000  48.5      51     8802     7627     9571  29.3
4963 weights_run2_58372.pb.gz     :    2290      4     10216.5     22000  46.4      51     7049     6335     8616  28.8
4964 weights_run2_58291.pb.gz     :    2290      4     11630.5     24000  48.5      50     8011     7239     8750  30.2
4965 weights_run2_58338.pb.gz     :    2290      5     10333.5     22000  47.0      51     7098     6471     8431  29.4
4966 weights_run2_58390.pb.gz     :    2290      4     10123.0     22000  46.0      50     6670     6906     8424  31.4
4967 weights_run2_58318.pb.gz     :    2290      4     10467.5     22000  47.6      50     7195     6545     8260  29.8
4968 weights_run2_57349.pb.gz     :    2290      4     11081.5     22000  50.4      51     8010     6143     7847  27.9
4969 weights_run2_700400.pb.gz    :    2290      4     12891.0     26000  49.6      50     8842     8098     9060  31.1
4970 weights_run2_58294.pb.gz     :    2290      5     11565.5     24000  48.2      50     7864     7403     8733  30.8
4971 weights_run2_57371.pb.gz     :    2290      4     10858.5     22000  49.4      50     7874     5969     8157  27.1
4972 weights_run2_58279.pb.gz     :    2290      5     11642.5     24000  48.5      51     8022     7241     8737  30.2
4973 weights_run2_58352.pb.gz     :    2290      5     10327.5     22000  46.9      50     7013     6629     8358  30.1
4974 weights_run2_57356.pb.gz     :    2290      4     11114.5     22000  50.5      54     8152     5925     7923  26.9
4975 weights_run3_714181.pb.gz    :    2290      5     11556.5     24000  48.2      50     7824     7465     8711  31.1
4976 weights_run2_58335.pb.gz     :    2290      5     10372.5     22000  47.1      50     7027     6691     8282  30.4
4977 weights_run2_58373.pb.gz     :    2290      5     10223.0     22000  46.5      50     6947     6552     8501  29.8
4978 weights_run2_58290.pb.gz     :    2290      4     11646.5     24000  48.5      50     7947     7399     8654  30.8
4979 weights_run2_57387.pb.gz     :    2290      5      9708.0     20000  48.5      51     6993     5430     7577  27.1
4980 weights_run2_57358.pb.gz     :    2289      5     11050.0     22000  50.2      51     8031     6038     7931  27.4
4981 weights_run2_700398.pb.gz    :    2289      4     13040.0     26000  50.2      51     9216     7648     9136  29.4
4982 weights_run2_57377.pb.gz     :    2289      5      9788.5     20000  48.9      51     7072     5433     7495  27.2
4983 weights_run2_57345.pb.gz     :    2289      4     11122.0     22000  50.6      50     8103     6038     7859  27.4
4984 weights_run3_714207.pb.gz    :    2289      4     11098.5     24000  46.2      50     7314     7569     9117  31.5
4985 weights_run2_58394.pb.gz     :    2289      5     10001.5     22000  45.5      50     6868     6267     8865  28.5
4986 weights_run2_57359.pb.gz     :    2289      5     11047.5     22000  50.2      50     7930     6235     7835  28.3
4987 weights_run2_57346.pb.gz     :    2289      5     11093.5     22000  50.4      50     8045     6097     7858  27.7
4988 weights_run3_714175.pb.gz    :    2289      4     11701.0     24000  48.8      50     7893     7616     8491  31.7
4989 weights_run2_58346.pb.gz     :    2289      5     10350.5     22000  47.0      52     6964     6773     8263  30.8
4990 weights_run3_714195.pb.gz    :    2289      4     11298.5     24000  47.1      50     7611     7375     9014  30.7
4991 weights_run2_58371.pb.gz     :    2289      4     10222.5     22000  46.5      51     6896     6653     8451  30.2
4992 weights_run2_57363.pb.gz     :    2289      5     10996.5     22000  50.0      50     7879     6235     7886  28.3
4993 weights_run2_58269.pb.gz     :    2289      4     11692.0     24000  48.7      52     8069     7246     8685  30.2
4994 weights_run2_58267.pb.gz     :    2289      4     11748.5     24000  49.0      51     8130     7237     8633  30.2
4995 weights_run2_58299.pb.gz     :    2289      4     11438.5     24000  47.7      51     7887     7103     9010  29.6
4996 weights_run2_590490.pb.gz    :    2289      4     12450.0     26000  47.9      51     8452     7996     9552  30.8
4997 weights_run2_700399.pb.gz    :    2289      4     12918.0     26000  49.7      51     9102     7632     9266  29.4
4998 weights_run2_58389.pb.gz     :    2289      4     10150.0     22000  46.1      50     6941     6418     8641  29.2
4999 weights_run2_58345.pb.gz     :    2289      4     10275.0     22000  46.7      50     6997     6556     8447  29.8
5000 weights_run3_714186.pb.gz    :    2289      5     11306.0     24000  47.1      51     7727     7158     9115  29.8
5001 weights_run2_57348.pb.gz     :    2288      4     11044.5     22000  50.2      50     8032     6025     7943  27.4
5002 weights_run2_58332.pb.gz     :    2288      5     10358.0     22000  47.1      50     7185     6346     8469  28.8
5003 weights_run2_58284.pb.gz     :    2288      4     11589.0     24000  48.3      50     7870     7438     8692  31.0
5004 weights_run2_57392.pb.gz     :    2288      5      9652.0     20000  48.3      50     7004     5296     7700  26.5
5005 weights_run2_58331.pb.gz     :    2288      5     10328.0     22000  46.9      51     7254     6148     8598  27.9
5006 weights_run2_58297.pb.gz     :    2288      5     11482.0     24000  47.8      50     7784     7396     8820  30.8
5007 weights_run2_58261.pb.gz     :    2288      5     11758.0     24000  49.0      50     8124     7268     8608  30.3
5008 weights_run2_700390.pb.gz    :    2288      4     13064.5     26000  50.2      52     9045     8039     8916  30.9
5009 weights_run2_57354.pb.gz     :    2288      5     11048.5     22000  50.2      50     8097     5903     8000  26.8
5010 weights_run3_714206.pb.gz    :    2288      5     11125.0     24000  46.4      50     7361     7528     9111  31.4
5011 weights_run2_57344.pb.gz     :    2288      5     11054.5     22000  50.2      50     8159     5791     8050  26.3
5012 weights_run2_58356.pb.gz     :    2288      4     10226.0     22000  46.5      51     6967     6518     8515  29.6
5013 weights_run2_57391.pb.gz     :    2288      5      9601.5     20000  48.0      50     6837     5529     7634  27.6
5014 weights_run2_57362.pb.gz     :    2288      5     10956.5     22000  49.8      50     7737     6439     7824  29.3
5015 weights_run2_590472.pb.gz    :    2288      4     12725.0     26000  48.9      50     8927     7596     9477  29.2
5016 weights_run2_58321.pb.gz     :    2288      4     10322.0     22000  46.9      50     7120     6404     8476  29.1
5017 weights_run2_57380.pb.gz     :    2288      5      9712.0     20000  48.6      50     6914     5596     7490  28.0
5018 weights_run3_714193.pb.gz    :    2288      4     11243.0     24000  46.8      51     7543     7400     9057  30.8
5019 weights_run3_714187.pb.gz    :    2288      5     11324.0     24000  47.2      50     7688     7272     9040  30.3
5020 weights_run2_58289.pb.gz     :    2288      4     11530.5     24000  48.0      50     8145     6771     9084  28.2
5021 weights_run2_58347.pb.gz     :    2288      5     10282.0     22000  46.7      51     7194     6176     8630  28.1
5022 weights_run2_58263.pb.gz     :    2288      4     11714.0     24000  48.8      51     8224     6980     8796  29.1
5023 weights_run2_700388.pb.gz    :    2288      4     13162.5     26000  50.6      50     9086     8153     8761  31.4
5024 weights_run2_590471.pb.gz    :    2288      4     12718.0     26000  48.9      51     9047     7342     9611  28.2
5025 weights_run2_57402.pb.gz     :    2288      5      7598.5     16000  47.5      51     5481     4235     6284  26.5
5026 weights_run2_57373.pb.gz     :    2288      5     10782.5     22000  49.0      51     7595     6375     8030  29.0
5027 weights_run2_700395.pb.gz    :    2288      4     12981.0     26000  49.9      51     9019     7924     9057  30.5
5028 weights_run2_58393.pb.gz     :    2287      5     10039.5     22000  45.6      52     6867     6345     8788  28.8
5029 weights_run2_58276.pb.gz     :    2287      4     11653.0     24000  48.6      51     8021     7264     8715  30.3
5030 weights_run2_58359.pb.gz     :    2287      5     10262.5     22000  46.6      54     6942     6641     8417  30.2
5031 weights_run2_58310.pb.gz     :    2287      4     11357.0     24000  47.3      50     7963     6788     9249  28.3
5032 weights_run2_58298.pb.gz     :    2287      4     11493.0     24000  47.9      50     7767     7452     8781  31.1
5033 weights_run2_57388.pb.gz     :    2287      4      9634.0     20000  48.2      51     6957     5354     7689  26.8
5034 weights_run2_57343.pb.gz     :    2287      4     11052.0     22000  50.2      51     7956     6192     7852  28.1
5035 weights_run2_57365.pb.gz     :    2287      4     10958.0     22000  49.8      52     7848     6220     7932  28.3
5036 weights_run2_58317.pb.gz     :    2287      4     10346.0     22000  47.0      51     7207     6278     8515  28.5
5037 weights_run2_58388.pb.gz     :    2287      4     10019.5     22000  45.5      51     6542     6955     8503  31.6
5038 weights_run2_58320.pb.gz     :    2287      5     10291.5     22000  46.8      52     7177     6229     8594  28.3
5039 weights_run2_58315.pb.gz     :    2286      5     10362.5     22000  47.1      50     7037     6651     8312  30.2
5040 weights_run2_57355.pb.gz     :    2286      4     10986.0     22000  49.9      50     7973     6026     8001  27.4
5041 weights_run2_58361.pb.gz     :    2286      5     10239.5     22000  46.5      50     6898     6683     8419  30.4
5042 weights_run2_57381.pb.gz     :    2286      5      9721.5     20000  48.6      51     6900     5643     7457  28.2
5043 weights_run2_57400.pb.gz     :    2286      5      8504.5     18000  47.2      52     5962     5085     6953  28.3
5044 weights_run2_58339.pb.gz     :    2286      4     10273.0     22000  46.7      50     6955     6636     8409  30.2
5045 weights_run2_58330.pb.gz     :    2286      4     10350.0     22000  47.0      51     7259     6182     8559  28.1
5046 weights_run2_58337.pb.gz     :    2286      5     10263.5     22000  46.7      51     7111     6305     8584  28.7
5047 weights_run2_57342.pb.gz     :    2286      4     11015.0     22000  50.1      50     8034     5962     8004  27.1
5048 weights_run2_58259.pb.gz     :    2286      4     11639.5     24000  48.5      52     8079     7121     8800  29.7
5049 weights_run2_58300.pb.gz     :    2286      4     11336.0     24000  47.2      51     7681     7310     9009  30.5
5050 weights_run2_58245.pb.gz     :    2286      5     11842.5     24000  49.3      52     8286     7113     8601  29.6
5051 weights_run2_58353.pb.gz     :    2286      4     10174.0     22000  46.2      52     6906     6536     8558  29.7
5052 weights_run2_58282.pb.gz     :    2286      4     11468.5     24000  47.8      52     7743     7451     8806  31.0
5053 weights_run2_57337.pb.gz     :    2285      5     11062.5     22000  50.3      52     8086     5953     7961  27.1
5054 weights_run2_590476.pb.gz    :    2285      4     12482.5     26000  48.0      50     8750     7465     9785  28.7
5055 weights_run2_57389.pb.gz     :    2285      5      9559.5     20000  47.8      51     6892     5335     7773  26.7
5056 weights_run2_58316.pb.gz     :    2285      4     10296.0     22000  46.8      53     7090     6412     8498  29.1
5057 weights_run2_58313.pb.gz     :    2285      4     11133.0     24000  46.4      50     7566     7134     9300  29.7
5058 weights_run2_58365.pb.gz     :    2285      4     10132.0     22000  46.1      51     6773     6718     8509  30.5
5059 weights_run2_58329.pb.gz     :    2285      4     10227.0     22000  46.5      51     6997     6460     8543  29.4
5060 weights_run2_57329.pb.gz     :    2285      5     11162.0     22000  50.7      50     8316     5692     7992  25.9
5061 weights_run2_57367.pb.gz     :    2285      4     10886.0     22000  49.5      51     7860     6052     8088  27.5
5062 weights_run2_57360.pb.gz     :    2285      4     10909.5     22000  49.6      52     7799     6221     7980  28.3
5063 weights_run2_58325.pb.gz     :    2285      4     10140.0     22000  46.1      50     6827     6626     8547  30.1
5064 weights_run2_58327.pb.gz     :    2285      4     10138.5     22000  46.1      50     6922     6433     8645  29.2
5065 weights_run2_58360.pb.gz     :    2285      4     10147.0     22000  46.1      51     6813     6668     8519  30.3
5066 weights_run2_57382.pb.gz     :    2285      4      9612.0     20000  48.1      51     6914     5396     7690  27.0
5067 weights_run2_58241.pb.gz     :    2285      5     11757.5     24000  49.0      51     8225     7065     8710  29.4
5068 weights_run2_57350.pb.gz     :    2284      4     10864.5     22000  49.4      50     8056     5617     8327  25.5
5069 weights_run2_57351.pb.gz     :    2284      5     10959.0     22000  49.8      52     7962     5994     8044  27.2
5070 weights_run2_57334.pb.gz     :    2284      5     11096.0     22000  50.4      51     8205     5782     8013  26.3
5071 weights_run2_57368.pb.gz     :    2284      5     10846.0     22000  49.3      50     7820     6052     8128  27.5
5072 weights_run2_57353.pb.gz     :    2284      5     10914.5     22000  49.6      50     7924     5981     8095  27.2
5073 weights_run2_58285.pb.gz     :    2284      5     11410.5     24000  47.5      50     7726     7369     8905  30.7
5074 weights_run3_714182.pb.gz    :    2284      5     11319.5     24000  47.2      51     7460     7719     8821  32.2
5075 weights_run2_57375.pb.gz     :    2284      5      9705.5     20000  48.5      51     6878     5655     7467  28.3
5076 weights_run2_58348.pb.gz     :    2284      4     10169.5     22000  46.2      50     6882     6575     8543  29.9
5077 weights_run2_700389.pb.gz    :    2284      4     13007.5     26000  50.0      51     8961     8093     8946  31.1
5078 weights_run2_57385.pb.gz     :    2284      5      9587.5     20000  47.9      51     6982     5211     7807  26.1
5079 weights_run2_58286.pb.gz     :    2284      4     11436.0     24000  47.6      51     7738     7396     8866  30.8
5080 weights_run2_57352.pb.gz     :    2284      5     10961.0     22000  49.8      53     8055     5812     8133  26.4
5081 weights_run2_58293.pb.gz     :    2283      4     11368.0     24000  47.4      50     7817     7102     9081  29.6
5082 weights_run2_57335.pb.gz     :    2283      4     11111.5     22000  50.5      50     8041     6141     7818  27.9
5083 weights_run2_57338.pb.gz     :    2283      5     10959.0     22000  49.8      51     8003     5912     8085  26.9
5084 weights_run2_700392.pb.gz    :    2283      4     12858.0     26000  49.5      50     8842     8032     9126  30.9
5085 weights_run2_590468.pb.gz    :    2283      4     12756.5     26000  49.1      50     9061     7391     9548  28.4
5086 weights_run2_58333.pb.gz     :    2283      5     10163.0     22000  46.2      50     7056     6214     8730  28.2
5087 weights_run3_714177.pb.gz    :    2283      4     11452.5     24000  47.7      53     7830     7245     8925  30.2
5088 weights_run2_58292.pb.gz     :    2283      4     11356.5     24000  47.3      51     7770     7173     9057  29.9
5089 weights_run2_58301.pb.gz     :    2283      4     13248.5     26000  51.0      51     9727     7043     9230  27.1
5090 weights_run2_57372.pb.gz     :    2283      5     10711.0     22000  48.7      52     7641     6140     8219  27.9
5091 weights_run2_57326.pb.gz     :    2283      4     11223.5     22000  51.0      50     8276     5895     7829  26.8
5092 weights_run2_58302.pb.gz     :    2283      4     13211.0     26000  50.8      50     9697     7028     9275  27.0
5093 weights_run2_57330.pb.gz     :    2283      5     11158.0     22000  50.7      51     8237     5842     7921  26.6
5094 weights_run2_58304.pb.gz     :    2283      4     13245.5     26000  50.9      50     9546     7399     9055  28.5
5095 weights_run2_57370.pb.gz     :    2283      4     10797.5     22000  49.1      51     7703     6189     8108  28.1
5096 weights_run2_58272.pb.gz     :    2283      4     11518.5     24000  48.0      54     7898     7241     8861  30.2
5097 weights_run2_57328.pb.gz     :    2282      5     11204.5     22000  50.9      50     8356     5697     7947  25.9
5098 weights_run2_58366.pb.gz     :    2282      5     10019.0     22000  45.5      50     6704     6630     8666  30.1
5099 weights_run2_58238.pb.gz     :    2282      5     11745.0     24000  48.9      50     8296     6898     8806  28.7
5100 weights_run2_57341.pb.gz     :    2282      4     10913.5     22000  49.6      50     7949     5929     8122  26.9
5101 weights_run2_57384.pb.gz     :    2282      5      9488.0     20000  47.4      50     6690     5596     7714  28.0
5102 weights_run2_700391.pb.gz    :    2282      5     12850.5     26000  49.4      50     8776     8149     9075  31.3
5103 weights_run2_58309.pb.gz     :    2282      4     11131.5     24000  46.4      50     7619     7025     9356  29.3
5104 weights_run3_714180.pb.gz    :    2282      5     11281.5     24000  47.0      50     7733     7097     9170  29.6
5105 weights_run2_58278.pb.gz     :    2282      4     11425.5     24000  47.6      51     7656     7539     8805  31.4
5106 weights_run2_57357.pb.gz     :    2282      5     10857.5     22000  49.4      50     7927     5861     8212  26.6
5107 weights_run2_58362.pb.gz     :    2282      5     10099.5     22000  45.9      50     6931     6337     8732  28.8
5108 weights_run2_57317.pb.gz     :    2282      4     11303.0     22000  51.4      51     8432     5742     7826  26.1
5109 weights_run2_58351.pb.gz     :    2282      5     10103.0     22000  45.9      51     6892     6422     8686  29.2
5110 weights_run2_58308.pb.gz     :    2282      4     11154.5     24000  46.5      50     7567     7175     9258  29.9
5111 weights_run2_58274.pb.gz     :    2282      4     11484.0     24000  47.9      51     7957     7054     8989  29.4
5112 weights_run2_57323.pb.gz     :    2282      4     11228.0     22000  51.0      51     8405     5646     7949  25.7
5113 weights_run2_58288.pb.gz     :    2282      4     11363.0     24000  47.3      52     7777     7172     9051  29.9
5114 weights_run2_58344.pb.gz     :    2281      4     10061.0     22000  45.7      51     6791     6540     8669  29.7
5115 weights_run2_57369.pb.gz     :    2281      5     10735.0     22000  48.8      50     7659     6152     8189  28.0
5116 weights_run2_58264.pb.gz     :    2281      5     11458.0     24000  47.7      51     7901     7114     8985  29.6
5117 weights_run2_57316.pb.gz     :    2281      5     11393.0     22000  51.8      50     8482     5822     7696  26.5
5118 weights_run2_590469.pb.gz    :    2281      4     12565.5     26000  48.3      51     8828     7475     9697  28.8
5119 weights_run2_57332.pb.gz     :    2281      4     11129.5     22000  50.6      51     8248     5763     7989  26.2
5120 weights_run2_58287.pb.gz     :    2281      4     11302.5     24000  47.1      51     7683     7239     9078  30.2
5121 weights_run2_57376.pb.gz     :    2281      5      9559.5     20000  47.8      50     6664     5791     7545  29.0
5122 weights_run2_58281.pb.gz     :    2281      4     11413.5     24000  47.6      53     7901     7025     9074  29.3
5123 weights_run2_58257.pb.gz     :    2281      4     11566.5     24000  48.2      51     8054     7025     8921  29.3
5124 weights_run2_58283.pb.gz     :    2281      4     11355.0     24000  47.3      50     7673     7364     8963  30.7
5125 weights_run2_57378.pb.gz     :    2281      5      9518.0     20000  47.6      53     6821     5394     7785  27.0
5126 weights_run3_714174.pb.gz    :    2280      4     11354.0     24000  47.3      51     7792     7124     9084  29.7
5127 weights_run2_590466.pb.gz    :    2280      4     12807.5     26000  49.3      52     9032     7551     9417  29.0
5128 weights_run2_590467.pb.gz    :    2280      4     12692.0     26000  48.8      51     8982     7420     9598  28.5
5129 weights_run2_58256.pb.gz     :    2280      4     11502.0     24000  47.9      50     7989     7026     8985  29.3
5130 weights_run2_58231.pb.gz     :    2280      5     11786.5     24000  49.1      51     8244     7085     8671  29.5
5131 weights_run3_714179.pb.gz    :    2280      4     11296.5     24000  47.1      51     7513     7567     8920  31.5
5132 weights_run2_58275.pb.gz     :    2280      4     11367.0     24000  47.4      52     7743     7248     9009  30.2
5133 weights_run2_57320.pb.gz     :    2280      5     11240.0     22000  51.1      50     8400     5680     7920  25.8
5134 weights_run2_58303.pb.gz     :    2280      4     13192.5     26000  50.7      50     9719     6947     9334  26.7
5135 weights_run2_58249.pb.gz     :    2280      4     11545.0     24000  48.1      52     7932     7226     8842  30.1
5136 weights_run2_58240.pb.gz     :    2280      4     11697.5     24000  48.7      50     8215     6965     8820  29.0
5137 weights_run2_58252.pb.gz     :    2280      4     11539.5     24000  48.1      52     7719     7641     8640  31.8
5138 weights_run2_58242.pb.gz     :    2280      5     11527.5     24000  48.0      54     8000     7055     8945  29.4
5139 weights_run3_714166.pb.gz    :    2279      5     11734.5     24000  48.9      50     8211     7047     8742  29.4
5140 weights_run2_58253.pb.gz     :    2279      4     11508.0     24000  48.0      50     8033     6950     9017  29.0
5141 weights_run2_57308.pb.gz     :    2279      5     11575.5     22000  52.6      54     8717     5717     7566  26.0
5142 weights_run2_700387.pb.gz    :    2279      4     12907.5     26000  49.6      50     9007     7801     9192  30.0
5143 weights_run2_58280.pb.gz     :    2279      4     11281.0     24000  47.0      52     7751     7060     9189  29.4
5144 weights_run2_58277.pb.gz     :    2279      5     11345.5     24000  47.3      51     7846     6999     9155  29.2
5145 weights_run3_714172.pb.gz    :    2279      4     11400.0     24000  47.5      50     7765     7270     8965  30.3
5146 weights_run2_700385.pb.gz    :    2278      4     12931.0     26000  49.7      50     8847     8168     8985  31.4
5147 weights_run2_57312.pb.gz     :    2278      5     11462.0     22000  52.1      52     8500     5924     7576  26.9
5148 weights_run2_57318.pb.gz     :    2278      5     11206.0     22000  50.9      51     8304     5804     7892  26.4
5149 weights_run2_58343.pb.gz     :    2278      4     10065.5     22000  45.8      53     6737     6657     8606  30.3
5150 weights_run2_58306.pb.gz     :    2278      4     11054.5     24000  46.1      54     7460     7189     9351  30.0
5151 weights_run2_58233.pb.gz     :    2278      4     11683.0     24000  48.7      50     8110     7146     8744  29.8
5152 weights_run2_57366.pb.gz     :    2278      5     10719.5     22000  48.7      50     7589     6261     8150  28.5
5153 weights_run3_714173.pb.gz    :    2278      4     11338.0     24000  47.2      51     7665     7346     8989  30.6
5154 weights_run2_58305.pb.gz     :    2278      5     13065.5     26000  50.3      51     9364     7403     9233  28.5
5155 weights_run2_57331.pb.gz     :    2277      5     10960.0     22000  49.8      50     8217     5486     8297  24.9
5156 weights_run2_58262.pb.gz     :    2277      4     11359.0     24000  47.3      50     7759     7200     9041  30.0
5157 weights_run2_58266.pb.gz     :    2277      4     11292.5     24000  47.1      51     7805     6975     9220  29.1
5158 weights_run2_58265.pb.gz     :    2277      4     11405.0     24000  47.5      51     7811     7188     9001  29.9
5159 weights_run3_714167.pb.gz    :    2277      4     11576.5     24000  48.2      51     7841     7471     8688  31.1
5160 weights_run2_58270.pb.gz     :    2277      4     11316.5     24000  47.2      52     7738     7157     9105  29.8
5161 weights_run2_57321.pb.gz     :    2277      5     11122.0     22000  50.6      52     8439     5366     8195  24.4
5162 weights_run3_714170.pb.gz    :    2277      4     11511.0     24000  48.0      52     7789     7444     8767  31.0
5163 weights_run2_58273.pb.gz     :    2277      4     11283.0     24000  47.0      53     7557     7452     8991  31.1
5164 weights_run2_58258.pb.gz     :    2277      5     11398.0     24000  47.5      50     7761     7274     8965  30.3
5165 weights_run2_57322.pb.gz     :    2277      4     11139.0     22000  50.6      56     8298     5682     8020  25.8
5166 weights_run2_58237.pb.gz     :    2276      4     11526.0     24000  48.0      51     7979     7094     8927  29.6
5167 weights_run2_57319.pb.gz     :    2276      4     11139.5     22000  50.6      51     8170     5939     7891  27.0
5168 weights_run3_714157.pb.gz    :    2276      4     11974.5     24000  49.9      50     8375     7199     8426  30.0
5169 weights_run2_58307.pb.gz     :    2276      4     11023.5     24000  45.9      52     7413     7221     9366  30.1
5170 weights_run2_57315.pb.gz     :    2276      4     11268.0     22000  51.2      51     8420     5696     7884  25.9
5171 weights_run2_57314.pb.gz     :    2276      5     11262.0     22000  51.2      51     8478     5568     7954  25.3
5172 weights_run3_714171.pb.gz    :    2276      4     11431.0     24000  47.6      50     7634     7594     8772  31.6
5173 weights_run2_58340.pb.gz     :    2276      4      9946.5     22000  45.2      51     6583     6727     8690  30.6
5174 weights_run3_714164.pb.gz    :    2276      4     11800.5     24000  49.2      53     8237     7127     8636  29.7
5175 weights_run3_714156.pb.gz    :    2275      5     11939.0     24000  49.7      51     8405     7068     8527  29.4
5176 weights_run2_57336.pb.gz     :    2275      5     10841.5     22000  49.3      51     7814     6055     8131  27.5
5177 weights_run2_58226.pb.gz     :    2275      4     11783.0     24000  49.1      52     8157     7252     8591  30.2
5178 weights_run2_700383.pb.gz    :    2275      4     12841.5     26000  49.4      51     8903     7877     9220  30.3
5179 weights_run2_58250.pb.gz     :    2275      4     11391.0     24000  47.5      52     7935     6912     9153  28.8
5180 weights_run2_58239.pb.gz     :    2275      4     11405.0     24000  47.5      51     7805     7200     8995  30.0
5181 weights_run2_58230.pb.gz     :    2275      4     11648.5     24000  48.5      51     8021     7255     8724  30.2
5182 weights_run2_58235.pb.gz     :    2275      4     11541.5     24000  48.1      50     7964     7155     8881  29.8
5183 weights_run2_58243.pb.gz     :    2275      4     11462.0     24000  47.8      53     7883     7158     8959  29.8
5184 weights_run3_714162.pb.gz    :    2274      4     11897.5     24000  49.6      50     8243     7309     8448  30.5
5185 weights_run2_58260.pb.gz     :    2274      5     11231.0     24000  46.8      51     7801     6860     9339  28.6
5186 weights_run2_57283.pb.gz     :    2274      5     10635.5     22000  48.3      52     7489     6293     8218  28.6
5187 weights_run2_700386.pb.gz    :    2274      4     12700.5     26000  48.8      51     8809     7783     9408  29.9
5188 weights_run2_58232.pb.gz     :    2274      5     11534.5     24000  48.1      52     7958     7153     8889  29.8
5189 weights_run2_57307.pb.gz     :    2274      4     11471.5     22000  52.1      54     8650     5643     7707  25.6
5190 weights_run2_58244.pb.gz     :    2274      4     11393.5     24000  47.5      52     7765     7257     8978  30.2
5191 weights_run3_714169.pb.gz    :    2274      5     11459.0     24000  47.7      51     7620     7678     8702  32.0
5192 weights_run2_590465.pb.gz    :    2273      4     12505.5     26000  48.1      51     8727     7557     9716  29.1
5193 weights_run2_57309.pb.gz     :    2273      4     11341.5     22000  51.6      52     8427     5829     7744  26.5
5194 weights_run2_58251.pb.gz     :    2273      4     11384.5     24000  47.4      53     7895     6979     9126  29.1
5195 weights_run2_58255.pb.gz     :    2273      4     11284.0     24000  47.0      51     7812     6944     9244  28.9
5196 weights_run2_57327.pb.gz     :    2273      5     10855.0     22000  49.3      50     7977     5756     8267  26.2
5197 weights_run2_58246.pb.gz     :    2273      4     11311.0     24000  47.1      51     7771     7080     9149  29.5
5198 weights_run2_700384.pb.gz    :    2273      4     12749.0     26000  49.0      50     8903     7692     9405  29.6
5199 weights_run2_57282.pb.gz     :    2273      4     10553.5     22000  48.0      53     7453     6201     8346  28.2
5200 weights_run3_714153.pb.gz    :    2273      4     11899.0     24000  49.6      51     8396     7006     8598  29.2
5201 weights_run3_714176.pb.gz    :    2272      4     11176.5     24000  46.6      53     7490     7373     9137  30.7
5202 weights_run2_57333.pb.gz     :    2272      4     10783.5     22000  49.0      51     7675     6217     8108  28.3
5203 weights_run2_57304.pb.gz     :    2272      5     11437.5     22000  52.0      51     8618     5639     7743  25.6
5204 weights_run2_58236.pb.gz     :    2272      4     11406.0     24000  47.5      51     7947     6918     9135  28.8
5205 weights_run2_58229.pb.gz     :    2272      4     11587.0     24000  48.3      51     7965     7244     8791  30.2
5206 weights_run2_590464.pb.gz    :    2272      3     12506.0     26000  48.1      54     8443     8126     9431  31.3
