
   # PLAYER                       :  RATING  ERROR     POINTS    PLAYED   (%)  CFS(%)        W       D        L  D(%)
 269 weights_run3_714358.pb.gz    :    2486     10     2898.5      6000  48.3      50     2770     257     2973   4.3
 270 weights_run3_714544.pb.gz    :    2485     11     2823.5      6000  47.1      52     2662     323     3015   5.4
 271 weights_run3_714457.pb.gz    :    2485     10     2857.5      6000  47.6      50     2747     221     3032   3.7
 272 weights_run3_714413.pb.gz    :    2485     10     2705.5      6000  45.1      51     2572     267     3161   4.5
 273 weights_run3_714642.pb.gz    :    2485     10     2872.5      6000  47.9      50     2753     239     3008   4.0
 274 weights_run3_714472.pb.gz    :    2485     12     2831.0      6000  47.2      50     2713     236     3051   3.9
 275 weights_run3_714372.pb.gz    :    2485      9     2857.0      6000  47.6      50     2759     196     3045   3.3
 276 weights_run3_714473.pb.gz    :    2485     12     2835.5      6000  47.3      50     2710     251     3039   4.2
 277 weights_run3_714596.pb.gz    :    2485     12     2815.5      6000  46.9      51     2707     217     3076   3.6
 278 weights_run3_714465.pb.gz    :    2485     11     2863.5      6000  47.7      50     2716     295     2989   4.9
 279 weights_run3_714373.pb.gz    :    2485      9     2848.0      6000  47.5      51     2746     204     3050   3.4
 280 weights_run3_714615.pb.gz    :    2484     11     2718.0      6000  45.3      50     2588     260     3152   4.3
 281 weights_run3_714623.pb.gz    :    2484      9     2920.0      6000  48.7      50     2810     220     2970   3.7
 282 weights_run3_714356.pb.gz    :    2484     11     2923.5      6000  48.7      50     2767     313     2920   5.2
 283 weights_run3_714446.pb.gz    :    2484     11     2794.0      6000  46.6      51     2659     270     3071   4.5
 284 weights_run3_714425.pb.gz    :    2484     11     2806.0      6000  46.8      51     2693     226     3081   3.8
 285 weights_run3_714541.pb.gz    :    2484      9     2849.5      6000  47.5      51     2732     235     3033   3.9
 286 weights_run3_714374.pb.gz    :    2484      9     2834.0      6000  47.2      51     2718     232     3050   3.9
 287 weights_run3_714594.pb.gz    :    2484     11     2841.5      6000  47.4      52     2709     265     3026   4.4
 288 weights_run3_714363.pb.gz    :    2483     10     2900.0      6000  48.3      51     2769     262     2969   4.4
 289 weights_run3_714605.pb.gz    :    2483     10     2769.5      6000  46.2      55     2673     193     3134   3.2
 290 weights_run3_714593.pb.gz    :    2482     11     2794.0      6000  46.6      52     2658     272     3070   4.5
 291 weights_run3_714464.pb.gz    :    2482     11     2854.0      6000  47.6      51     2709     290     3001   4.8
 292 weights_run3_714390.pb.gz    :    2482     11     2851.5      6000  47.5      51     2740     223     3037   3.7
 293 weights_run3_714435.pb.gz    :    2481      9     2790.5      6000  46.5      50     2682     217     3101   3.6
 294 weights_run3_714483.pb.gz    :    2481      9     2751.5      6000  45.9      50     2652     199     3149   3.3
 295 weights_run3_714371.pb.gz    :    2481     10     2781.0      6000  46.4      50     2666     230     3104   3.8
 296 weights_run3_714466.pb.gz    :    2481     10     2789.5      6000  46.5      50     2690     199     3111   3.3
 297 weights_run3_714389.pb.gz    :    2481     10     2795.0      6000  46.6      50     2682     226     3092   3.8
 298 weights_run3_714543.pb.gz    :    2481     10     2829.5      6000  47.2      52     2663     333     3004   5.5
 299 weights_run3_714404.pb.gz    :    2481     10     2863.0      6000  47.7      52     2760     206     3034   3.4
 300 weights_run3_714469.pb.gz    :    2480     10     2784.5      6000  46.4      50     2638     293     3069   4.9
 301 weights_run3_714417.pb.gz    :    2480     10     2817.5      6000  47.0      52     2692     251     3057   4.2
 302 weights_run3_714625.pb.gz    :    2480     10     2824.5      6000  47.1      52     2700     249     3051   4.2
 303 weights_run3_714405.pb.gz    :    2480     11     2796.0      6000  46.6      52     2674     244     3082   4.1
 304 weights_run3_714600.pb.gz    :    2479     10     2721.5      6000  45.4      50     2618     207     3175   3.5
 305 weights_run3_714542.pb.gz    :    2479      9     2814.0      6000  46.9      50     2671     286     3043   4.8
 306 weights_run3_714663.pb.gz    :    2479      8     2785.5      6000  46.4      50     2671     229     3100   3.8
 307 weights_run3_714361.pb.gz    :    2479     11     2780.5      6000  46.3      50     2652     257     3091   4.3
 308 weights_run3_714422.pb.gz    :    2479      8     2823.5      6000  47.1      50     2704     239     3057   4.0
 309 weights_run3_714392.pb.gz    :    2479     11     2839.5      6000  47.3      53     2767     145     3088   2.4
 310 weights_run3_714646.pb.gz    :    2479     10     2782.0      6000  46.4      51     2654     256     3090   4.3
 311 weights_run3_714647.pb.gz    :    2479     11     2755.0      6000  45.9      50     2629     252     3119   4.2
 312 weights_run3_714393.pb.gz    :    2478     11     2749.0      6000  45.8      50     2639     220     3141   3.7
 313 weights_run3_714355.pb.gz    :    2478     11     2821.0      6000  47.0      51     2699     244     3057   4.1
 314 weights_run3_714665.pb.gz    :    2478     11     2765.0      6000  46.1      51     2665     200     3135   3.3
 315 weights_run3_714444.pb.gz    :    2478     10     2771.5      6000  46.2      51     2657     229     3114   3.8
 316 weights_run3_714428.pb.gz    :    2478     10     2857.5      6000  47.6      52     2734     247     3019   4.1
 317 weights_run3_714430.pb.gz    :    2478     10     2872.5      6000  47.9      50     2791     163     3046   2.7
 318 weights_run3_714458.pb.gz    :    2478     11     2719.0      6000  45.3      53     2621     196     3183   3.3
 319 weights_run3_714391.pb.gz    :    2477     11     2806.0      6000  46.8      50     2715     182     3103   3.0
 320 weights_run3_714477.pb.gz    :    2477      9     3582.0      8000  44.8      54     3438     288     4274   3.6
 321 weights_run3_714418.pb.gz    :    2476     10     2824.5      6000  47.1      51     2715     219     3066   3.6
 322 weights_run3_714400.pb.gz    :    2476     11     2819.5      6000  47.0      53     2694     251     3055   4.2
 323 weights_run3_714354.pb.gz    :    2475     10     2832.0      6000  47.2      54     2733     198     3069   3.3
 324 weights_run3_714427.pb.gz    :    2475     12     2771.5      6000  46.2      50     2638     267     3095   4.5
 325 weights_run3_714486.pb.gz    :    2475      9     2765.0      6000  46.1      52     2640     250     3110   4.2
 326 weights_run3_714622.pb.gz    :    2474     10     2699.0      6000  45.0      53     2577     244     3179   4.1
 327 weights_run3_714423.pb.gz    :    2474     10     2744.5      6000  45.7      52     2631     227     3142   3.8
 328 weights_run3_714463.pb.gz    :    2473      9     2713.0      6000  45.2      50     2564     298     3138   5.0
 329 weights_run3_714433.pb.gz    :    2473     11     2786.5      6000  46.4      53     2673     227     3100   3.8
 330 weights_run3_714344.pb.gz    :    2473     10     2870.0      6000  47.8      52     2789     162     3049   2.7
 331 weights_run3_714343.pb.gz    :    2472     11     2832.5      6000  47.2      51     2719     227     3054   3.8
 332 weights_run3_714403.pb.gz    :    2472     10     2789.5      6000  46.5      51     2684     211     3105   3.5
 333 weights_run3_714368.pb.gz    :    2472     10     2841.0      6000  47.4      51     2745     192     3063   3.2
 334 weights_run3_714485.pb.gz    :    2472     10     2752.5      6000  45.9      51     2647     211     3142   3.5
 335 weights_run3_714402.pb.gz    :    2472     11     2853.0      6000  47.5      50     2720     266     3014   4.4
 336 weights_run3_714419.pb.gz    :    2472     10     2812.0      6000  46.9      53     2705     214     3081   3.6
 337 weights_run3_714432.pb.gz    :    2471      9     2809.0      6000  46.8      52     2680     258     3062   4.3
 338 weights_run3_714429.pb.gz    :    2471     10     2767.5      6000  46.1      53     2672     191     3137   3.2
 339 weights_run3_714382.pb.gz    :    2470     11     2714.5      6000  45.2      51     2629     171     3200   2.9
 340 weights_run3_714341.pb.gz    :    2470     10     2823.0      6000  47.0      52     2707     232     3061   3.9
 341 weights_run3_714641.pb.gz    :    2470     10     2667.0      6000  44.5      54     2532     270     3198   4.5
 342 weights_run3_714369.pb.gz    :    2469     11     2712.0      6000  45.2      52     2612     200     3188   3.3
 343 weights_run3_714340.pb.gz    :    2469     10     2863.5      6000  47.7      50     2753     221     3026   3.7
 344 weights_run3_714353.pb.gz    :    2468     10     2833.0      6000  47.2      51     2748     170     3082   2.8
 345 weights_run3_714431.pb.gz    :    2468     10     2767.5      6000  46.1      50     2651     233     3116   3.9
 346 weights_run3_714624.pb.gz    :    2468     10     2722.0      6000  45.4      60     2609     226     3165   3.8
 347 weights_run3_714322.pb.gz    :    2467     10     2892.0      6000  48.2      52     2786     212     3002   3.5
 348 weights_run3_714337.pb.gz    :    2466      9     2925.5      6000  48.8      50     2794     263     2943   4.4
 349 weights_run3_714420.pb.gz    :    2466     10     2720.0      6000  45.3      54     2602     236     3162   3.9
 350 weights_run3_714333.pb.gz    :    2466     10     2824.5      6000  47.1      53     2717     215     3068   3.6
 351 weights_run3_714365.pb.gz    :    2465     11     2808.5      6000  46.8      51     2688     241     3071   4.0
 352 weights_run3_714342.pb.gz    :    2465     10     2757.5      6000  46.0      52     2639     237     3124   4.0
 353 weights_run3_714367.pb.gz    :    2465      9     2772.5      6000  46.2      54     2679     187     3134   3.1
 354 weights_run3_714366.pb.gz    :    2464     11     2785.0      6000  46.4      56     2664     242     3094   4.0
 355 weights_run3_714335.pb.gz    :    2463     10     2835.0      6000  47.3      52     2737     196     3067   3.3
 356 weights_run3_714351.pb.gz    :    2463     11     2880.5      6000  48.0      50     2751     259     2990   4.3
 357 weights_run3_714357.pb.gz    :    2463     11     2660.0      6000  44.3      56     2516     288     3196   4.8
 358 weights_run3_714334.pb.gz    :    2462     10     2767.5      6000  46.1      56     2679     177     3144   3.0
 359 weights_run3_714364.pb.gz    :    2461     11     2702.5      6000  45.0      55     2597     211     3192   3.5
 360 weights_run3_714323.pb.gz    :    2460      9     2820.5      6000  47.0      56     2723     195     3082   3.3
 361 weights_run3_714332.pb.gz    :    2459     10     2792.5      6000  46.5      53     2690     205     3105   3.4
 362 weights_run3_714346.pb.gz    :    2458     10     2820.5      6000  47.0      54     2705     231     3064   3.9
 363 weights_run2_702123.pb.gz    :    2458     10     2892.5      6000  48.2      57     2791     203     3006   3.4
 364 weights_run3_714330.pb.gz    :    2456     10     2822.5      6000  47.0      52     2731     183     3086   3.0
 365 weights_run3_714401.pb.gz    :    2456     11     2666.5      6000  44.4      56     2550     233     3217   3.9
 366 weights_run2_703753.pb.gz    :    2455     11     2875.5      6000  47.9      55     2794     163     3043   2.7
 367 weights_run3_714318.pb.gz    :    2454     11     2830.0      6000  47.2      53     2745     170     3085   2.8
 368 weights_run3_714345.pb.gz    :    2453     11     2690.0      6000  44.8      52     2603     174     3223   2.9
 369 weights_run2_702112.pb.gz    :    2453     10     2811.5      6000  46.9      51     2723     177     3100   3.0
 370 weights_run3_714349.pb.gz    :    2453     10     2808.0      6000  46.8      54     2715     186     3099   3.1
 371 weights_run2_702127.pb.gz    :    2452     10     2882.0      6000  48.0      58     2751     262     2987   4.4
 372 weights_run2_702116.pb.gz    :    2450      9     2852.5      6000  47.5      50     2707     291     3002   4.8
 373 weights_run3_714352.pb.gz    :    2450     10     2666.0      6000  44.4      51     2552     228     3220   3.8
 374 weights_run3_714326.pb.gz    :    2450     10     2788.0      6000  46.5      54     2697     182     3121   3.0
 375 weights_run2_703767.pb.gz    :    2450     11     2856.5      6000  47.6      56     2764     185     3051   3.1
 376 weights_run2_702121.pb.gz    :    2449     10     2796.5      6000  46.6      52     2687     219     3094   3.6
 377 weights_run2_702093.pb.gz    :    2448     11     2857.0      6000  47.6      50     2726     262     3012   4.4
 378 weights_run2_703769.pb.gz    :    2448      9     2814.0      6000  46.9      50     2746     136     3118   2.3
 379 weights_run3_714329.pb.gz    :    2448      8     2733.5      6000  45.6      52     2645     177     3178   3.0
 380 weights_run3_714336.pb.gz    :    2448      9     2650.0      6000  44.2      51     2530     240     3230   4.0
 381 weights_run2_702198.pb.gz    :    2448     11     2836.5      6000  47.3      51     2744     185     3071   3.1
 382 weights_run2_702226.pb.gz    :    2448     10     2800.5      6000  46.7      55     2734     133     3133   2.2
